Formula,formula_embedding,Volume,Density,Formation_Energy_per_atom,Energy_Above_Hull,Band_Gap_eV
MnCO3,"[0.566, -0.3547, -0.4212, -0.9037, -0.4282, 0.6838, -0.0831, 0.2433]",223.197627,3.420715449,-1.98268527,0.030299367,3.0809
ErBO3,"[-0.4502, -0.064, 0.0049, -0.8784, -0.152, 1.0591, 0.1843, 0.2521]",611.7684685,7.363473545,-3.505053416,0.062195207,5.1618
DyBO3,"[-0.0569, -0.1072, -0.2608, -1.0185, -0.4879, 1.0835, 0.0254, -0.0563]",602.8154084,7.315524467,-3.495605684,0.028402723,5.0542
CaCO3,"[0.2578, -0.2391, -0.3558, -0.1989, -0.46, 1.0158, 0.1181, 0.2119]",120.1538155,2.766424139,-2.680857774,0.006686684,4.8573
VAgO3,"[0.341, -0.2867, -0.3196, -1.0946, 0.086, 0.9182, 0.4481, 0.7805]",609.6622395,4.506266913,-1.676857913,0.078098517,1.7207
VCrO3,"[0.556, -0.3926, -0.3654, -0.9499, 0.028, 0.871, 0.6315, 0.5571]",198.9706381,5.038628711,-2.440865694,0.009702038,1.6123
NiBiO3,"[0.1218, 0.1093, -0.2134, -1.2748, -0.1479, 0.6978, 0.6664, -0.1053]",244.8404324,8.5637112,-1.344834674,0.020718875,0
FeSnO3,"[-0.3096, -0.6127, -0.1425, -0.9341, 0.21, 0.6565, -0.1377, 0.5075]",235.9626721,6.264690592,-1.858812262,0,0.862
CuCO3,"[0.7456, -0.5122, -0.4124, -0.6564, -0.4153, 0.847, 0.211, 0.1952]",119.7354339,3.427017913,-1.353237661,0.085114327,0
BiCO3,"[0.4512, -0.0456, -0.2986, -0.7001, -0.5631, 0.7477, 0.3327, 0.0337]",310.1507492,5.760646941,-1.612578506,0.080115825,1.4111
TiFeO3,"[-0.7264, -0.6292, 0.099, -1.1182, 0.3725, 0.8031, 0.1904, 1.0331]",161.9896578,3.110330837,-2.654464014,0.075248779,2.5901
TiCoO3,"[-0.6409, -0.569, -0.0619, -1.3623, -0.2132, 0.8316, 0.112, 0.4308]",168.7798608,3.045965095,-2.495839099,0.129342193,2.2549
TiCdO3,"[-0.6652, -0.0712, -0.04, -1.2376, 0.3517, 1.0781, 0.5449, 0.9761]",195.3942758,3.54002967,-2.505527915,0.165933056,2.7764
TlSbO3,"[-0.12, -0.1332, 0.1028, -0.5914, -0.2017, 0.6771, 0.1582, 0.4177]",260.2488455,4.774480947,-0.953783782,0.758883666,2.0068
MnSiO3,"[0.3247, -0.4961, -0.1071, -1.3248, -0.0224, 0.9504, 0.1702, 0.1744]",609.8634475,3.567466243,-2.502355654,0.29550412,1.1731
MnSiO3,"[0.3247, -0.4961, -0.1071, -1.3248, -0.0224, 0.9504, 0.1702, 0.1744]",681.8804566,3.190687225,-2.426283552,0.371576222,0.3329
KSbO3,"[0.1333, 0.1846, -0.0372, -0.7977, 0.1184, 0.5461, -0.1752, 0.4534]",183.0467596,3.789352822,-1.233729019,0.815398154,0
MnSiO3,"[0.3247, -0.4961, -0.1071, -1.3248, -0.0224, 0.9504, 0.1702, 0.1744]",638.2667983,3.408711321,-2.681000551,0.116859223,1.9295
MnSnO3,"[0.1128, -0.2603, -0.2942, -1.1761, -0.0669, 0.4218, 0.069, 0.2512]",177.6858454,4.142730087,-1.929803401,0.154089912,0.1836
CaSnO3,"[-0.1954, -0.1446, -0.2287, -0.4713, -0.0987, 0.7538, 0.2702, 0.2198]",173.2734729,3.963406029,-1.607678445,1.086876602,0.7363
BaTbO3,"[-0.0411, -0.2632, 0.1132, -1.0352, -0.4217, 0.9623, 0.4258, 0.7337]",176.3501888,6.483026653,-3.108947081,0.106176999,0
CaCO3,"[0.2578, -0.2391, -0.3558, -0.1989, -0.46, 1.0158, 0.1181, 0.2119]",233.2960631,2.849567293,-2.684813626,0.002730833,5.0381
KAsO3,"[0.1903, -0.0065, 0.0359, -0.6044, 0.0451, 0.4466, -0.0697, 0.7281]",525.9776901,3.068997674,-1.933669552,0.005265859,3.1488
CaCO3,"[0.2578, -0.2391, -0.3558, -0.1989, -0.46, 1.0158, 0.1181, 0.2119]",572.3887567,2.903589663,-2.682850703,0.004693755,4.92553042
CaCO3,"[0.2578, -0.2391, -0.3558, -0.1989, -0.46, 1.0158, 0.1181, 0.2119]",1170.318281,2.556200129,-2.679388336,0.008156122,4.9564
VNiO3,"[0.1378, -0.0499, -0.4496, -1.2496, 0.0244, 0.8226, 0.2586, 0.274]",97.36441447,5.376829351,-1.970647114,0.030067912,0
VCoO3,"[0.0268, -0.6466, -0.5715, -1.1549, -0.4224, 1.0033, -0.0724, 0.2539]",104.844976,5.000794881,-2.000081474,0.02213189,0.1143
CaTeO3,"[-0.4064, -0.603, -0.619, -0.3167, 0.092, 1.5397, 0.3796, 0.3204]",1605.332626,4.015677188,-2.395577252,0.015494026,3.1072
DyBO3,"[-0.0569, -0.1072, -0.2608, -1.0185, -0.4879, 1.0835, 0.0254, -0.0563]",220.0432487,6.680369873,-3.524008407,0,5.3594
AlFeO3,"[-0.0085, -0.748, 0.2874, -0.9715, 0.629, 1.0899, 0.2273, 0.1997]",197.5586951,4.398481965,-2.330773589,0.236047592,0.6687
YCoO3,"[-0.0136, -0.5999, -0.5686, -1.0226, -0.4175, 0.9777, -0.1706, 0.0427]",226.9386773,5.731863778,-2.580256242,0.011655867,0.349
CoAgO3,"[0.1029, -0.7288, -0.2153, -1.3255, -0.2603, 0.9926, 0.155, 0.2648]",224.5973885,6.352400113,-0.742011777,0.082212319,0
TiFeO3,"[-0.7264, -0.6292, 0.099, -1.1182, 0.3725, 0.8031, 0.1904, 1.0331]",219.1665363,4.597795231,-2.729712793,0,2.2487
LaCoO3,"[-0.1397, -0.673, -0.3452, -1.3305, -0.5162, 1.0264, -0.3011, 0.198]",239.4316054,6.819846823,-2.565049609,0.034876529,0
LaMnO3,"[0.1972, -0.3807, -0.336, -1.3283, -0.2073, 0.7632, -0.016, 0.544]",250.1558773,6.42139805,-2.988675191,0.14658961,0
MnBO3,"[0.1795, -0.3027, -0.4508, -1.0112, -0.1816, 0.7899, -0.0061, 0.2694]",190.4331639,3.967412823,-2.396754024,0.032337465,0.5986
CoNiO3,"[-0.1002, -0.4921, -0.3453, -1.4805, -0.3219, 0.8971, -0.0345, -0.2417]",94.75617405,5.804929236,-1.136285237,0.000366711,0.9607
MgFeO3,"[0.0843, -0.7489, -0.2116, -1.0757, -0.0192, 1.1068, -0.0461, 0.525]",208.4299495,4.083771895,-2.009776389,0.113397402,0.2
LaNiO3,"[-0.0287, -0.0763, -0.2233, -1.4251, -0.0694, 0.8457, 0.0298, 0.2182]",232.951691,7.002714214,-2.451816147,0.020568578,0.356
MnTlO3,"[0.1636, -0.4355, -0.1351, -0.8743, -0.3385, 0.6108, 0.3104, 0.3279]",245.0924031,8.328550439,-1.493127196,0.06405138,0
NdBO3,"[0.0153, -0.1779, -0.0152, -0.7342, -0.5927, 0.9202, -0.2277, 0.1914]",241.1393957,5.5930214,-3.465548756,0.001357567,5.0694
VCrO3,"[0.556, -0.3926, -0.3654, -0.9499, 0.028, 0.871, 0.6315, 0.5571]",210.9551688,4.752380211,-1.085062477,1.365505254,0.2585
AlCoO3,"[0.077, -0.6878, 0.1265, -1.2157, 0.0432, 1.1183, 0.149, -0.4026]",93.23909211,4.769837474,2.733328715,5.074607379,0.0255
MnAlO3,"[0.4139, -0.3955, 0.1358, -1.2135, 0.3522, 0.8551, 0.4341, -0.0566]",97.74293929,4.414304638,2.231429801,4.951665227,0
CaGeO3,"[0.1208, -0.5272, -0.0935, -0.5198, -0.0527, 0.9733, 0.2155, 0.5132]",436.382332,3.669381308,-2.749981945,0,3.4813
NaAsO3,"[-0.0716, -0.0289, 0.2042, -0.9173, 0.0666, 0.6704, 0.0618, 0.7556]",419.5407583,3.465053659,-1.884905668,0,2.8628
SrSiO3,"[0.1188, -0.5287, 0.0735, -1.3056, -0.3143, 1.1056, 0.2699, 0.2446]",425.6098141,3.832191555,-3.424207037,0.017019436,4.3766
EuBO3,"[0.0849, -0.3051, -0.4003, -0.6853, -0.6126, 1.0259, 0.1267, 0.2996]",239.3371011,5.849442167,-3.098299252,0.023315182,0
FeSiO3,"[-0.0977, -0.8485, 0.0445, -1.0828, 0.2544, 1.1851, -0.0366, 0.4307]",220.6730567,3.970992447,-2.330621307,0.036428289,0.2528
HgTeO3,"[-0.3689, -0.4388, -0.5455, -0.411, 0.4821, 1.148, 0.2384, 0.4651]",315.1425652,7.928795047,-1.169260638,0.014454453,2.2362
VHgO3,"[0.0929, -0.0745, -0.4234, -0.5423, 0.2448, 0.6804, 0.2728, 0.7131]",147.3591996,6.750589983,-1.788131404,0.003496093,2.1756
CaTeO3,"[-0.4064, -0.603, -0.619, -0.3167, 0.092, 1.5397, 0.3796, 0.3204]",1546.913064,4.16733025,-2.399536539,0.011534739,2.9607
RbNbO3,"[0.2657, -0.4952, -0.138, -1.1256, 0.1474, 0.7225, 0.0105, -0.029]",354.3346449,4.243448232,-2.839051019,0,3.3093
